order_id,merchant_id,zone_id,checkout_timestamp,order_category,distance_km,merchant_notification_time,rider_notification_time,rider_arrival_time,out_for_delivery_time,delivery_timestamp
ORD004353,M072,Z1,2026-03-02 22:56:00,food,6.5,2026-03-02 22:56:40.323782,2026-03-02 22:58:32.416500,2026-03-02 23:13:25.195554,2026-03-02 23:17:53.496297,2026-03-02 23:45:46.780333
ORD004354,M059,Z5,2026-03-09 14:02:00,pharmacy,1.6,2026-03-09 14:03:35.284804,2026-03-09 14:04:03.088465,2026-03-09 14:15:22.592424,2026-03-09 14:15:22.592424,2026-03-09 14:24:35.077139
ORD004355,M024,Z4,2026-01-29 13:59:00,food,5.95,2026-01-29 14:00:21.951617,2026-01-29 14:00:37.493148,2026-01-29 14:16:38.173979,2026-01-29 14:38:52.768260,2026-01-29 15:05:00.853415
ORD004356,M013,Z3,2026-01-09 23:51:00,supermarket,2.54,2026-01-09 23:52:35.818687,2026-01-09 23:53:43.014650,2026-01-10 00:06:04.125713,2026-01-10 00:11:19.428844,2026-01-10 00:22:04.649850
ORD004357,M031,Z1,2026-03-02 11:24:00,food,6.93,2026-03-02 11:25:22.009287,2026-03-02 11:25:56.946964,2026-03-02 11:44:12.117332,2026-03-02 11:51:56.246046,2026-03-02 12:16:21.496797
ORD004358,M038,Z1,2026-01-07 19:57:00,pharmacy,3.73,2026-01-07 19:58:45.755046,2026-01-07 19:58:07.668392,2026-01-07 20:13:52.088109,2026-01-07 20:17:58.620032,2026-01-07 20:34:43.558096
ORD004359,M044,Z4,2026-01-22 21:13:00,food,7.49,2026-01-22 21:13:49.981743,2026-01-22 21:15:25.269563,2026-01-22 21:32:21.895542,2026-01-22 22:14:15.546585,2026-01-22 22:48:15.976773
ORD004360,M056,Z8,2026-01-01 11:30:00,food,6.94,2026-01-01 11:31:33.556677,2026-01-01 11:32:10.865635,2026-01-01 11:39:49.647738,2026-01-01 11:50:57.356925,2026-01-01 12:15:53.305682
ORD004361,M026,Z6,2026-03-20 20:53:00,supermarket,2.87,2026-03-20 20:54:17.997185,2026-03-20 20:55:14.377958,2026-03-20 21:01:10.027302,2026-03-20 21:13:45.027128,2026-03-20 21:29:48.172567
ORD004362,M008,Z7,2026-02-09 22:18:00,pharmacy,1.64,2026-02-09 22:19:44.099066,2026-02-09 22:19:41.229604,2026-02-09 22:34:59.984138,2026-02-09 22:34:59.984138,2026-02-09 22:42:59.776479
ORD004363,M061,Z7,2026-01-11 17:46:00,food,6.46,2026-01-11 17:47:22.737211,2026-01-11 17:48:41.417013,2026-01-11 18:06:36.303659,2026-01-11 18:45:13.286056,2026-01-11 19:08:43.429380
ORD004364,M029,Z4,2026-03-01 22:49:00,food,5.91,2026-03-01 22:50:52.385636,2026-03-01 22:51:00.400515,2026-03-01 23:25:19.057561,2026-03-01 23:25:19.057561,2026-03-01 23:51:37.404411
ORD004365,M019,Z3,2026-01-21 20:37:00,food,4.83,2026-01-21 20:37:57.025609,2026-01-21 20:38:07.052477,2026-01-21 20:53:55.815555,2026-01-21 20:53:55.815555,2026-01-21 21:11:58.180359
ORD004366,M002,Z5,2026-01-02 21:53:00,pharmacy,6.82,2026-01-02 21:54:56.749610,2026-01-02 21:54:28.171809,2026-01-02 22:05:39.640085,2026-01-02 22:07:17.542149,2026-01-02 22:38:02.636609
ORD004367,M060,Z3,2026-01-02 23:00:00,food,5.87,2026-01-02 23:01:24.749443,2026-01-02 23:01:30.619557,2026-01-02 23:10:51.060707,2026-01-02 23:29:50.667382,2026-01-02 23:50:46.265343
ORD004368,M064,Z7,2026-02-20 18:53:00,food,0.76,2026-02-20 18:53:48.062198,2026-02-20 18:54:53.386581,2026-02-20 19:09:53.228877,2026-02-20 19:09:53.228877,2026-02-20 19:14:41.642979
ORD004369,M001,Z4,2026-03-08 21:52:00,food,7.91,2026-03-08 21:52:49.000479,2026-03-08 21:53:35.793851,2026-03-08 22:03:26.270618,2026-03-08 22:30:01.087623,2026-03-08 23:05:14.774951
ORD004370,M058,Z3,2026-03-25 12:09:00,food,1.89,2026-03-25 12:09:56.031525,2026-03-25 12:11:46.521908,2026-03-25 12:23:45.252556,2026-03-25 12:45:36.701838,2026-03-25 12:53:45.491671
ORD004371,M021,Z5,2026-01-06 13:47:00,supermarket,2.68,2026-01-06 13:48:28.972787,2026-01-06 13:48:40.241021,2026-01-06 14:01:17.689660,2026-01-06 14:08:39.942860,2026-01-06 14:22:54.079984
ORD004372,M046,Z8,2026-02-22 12:04:00,food,1.84,2026-02-22 12:05:56.650869,2026-02-22 12:05:14.005995,2026-02-22 12:11:31.756745,2026-02-22 12:33:26.209757,2026-02-22 12:44:09.800310
ORD004373,M043,Z8,2026-03-21 19:55:00,supermarket,6.16,2026-03-21 19:56:33.277220,2026-03-21 19:57:57.580331,2026-03-21 20:10:19.694548,2026-03-21 20:14:58.225860,2026-03-21 20:39:46.399001
ORD004374,M011,Z7,2026-02-25 21:37:00,food,5.6,2026-02-25 21:38:56.131980,2026-02-25 21:38:06.266002,2026-02-25 22:00:33.321870,2026-02-25 22:17:01.428916,2026-02-25 22:41:36.917282
ORD004375,M006,Z5,2026-01-27 10:58:00,food,2.02,2026-01-27 10:59:46.623824,2026-01-27 10:59:43.039701,2026-01-27 11:18:25.636438,2026-01-27 11:24:58.623304,2026-01-27 11:33:12.388970
ORD004376,M056,Z8,2026-03-04 11:03:00,food,2.5,2026-03-04 11:03:36.960581,2026-03-04 11:05:41.113270,2026-03-04 11:16:54.592463,2026-03-04 11:16:54.592463,2026-03-04 11:27:07.841288
ORD004377,M025,Z6,2026-01-03 22:48:00,food,3.89,2026-01-03 22:49:02.914137,2026-01-03 22:50:35.747967,2026-01-03 23:00:06.008753,2026-01-03 23:03:15.464903,2026-01-03 23:24:24.730684
ORD004378,M041,Z7,2026-02-21 23:46:00,pharmacy,1.44,2026-02-21 23:47:48.582632,2026-02-21 23:48:24.944082,2026-02-22 00:06:31.434936,2026-02-22 00:06:31.434936,2026-02-22 00:15:57.136379
ORD004379,M029,Z4,2026-03-07 19:55:00,food,7.82,2026-03-07 19:56:07.781319,2026-03-07 19:57:06.982554,2026-03-07 20:18:56.332845,2026-03-07 20:20:22.169757,2026-03-07 20:54:21.741149
ORD004380,M056,Z8,2026-02-06 19:48:00,food,4.91,2026-02-06 19:49:19.978066,2026-02-06 19:49:26.272924,2026-02-06 20:03:04.928763,2026-02-06 20:06:44.052835,2026-02-06 20:26:58.991352
ORD004381,M040,Z3,2026-02-15 19:48:00,supermarket,1.25,2026-02-15 19:49:20.955667,2026-02-15 19:49:33.656710,2026-02-15 20:13:56.301838,2026-02-15 20:13:56.301838,2026-02-15 20:20:41.498678
ORD004382,M000,Z7,2026-03-24 21:25:00,food,2.19,2026-03-24 21:26:53.522089,2026-03-24 21:27:01.780335,2026-03-24 21:41:02.240932,2026-03-24 21:52:25.855046,2026-03-24 22:05:28.659687
ORD004383,M063,Z1,2026-02-10 16:11:00,supermarket,5.97,2026-02-10 16:11:41.576255,2026-02-10 16:13:47.294205,2026-02-10 16:28:14.400040,2026-02-10 16:28:14.400040,2026-02-10 16:50:58.502042
ORD004384,M006,Z5,2026-01-15 12:48:00,food,7.19,2026-01-15 12:48:47.473322,2026-01-15 12:50:16.105400,2026-01-15 13:01:42.558340,2026-01-15 13:07:24.642317,2026-01-15 13:38:08.457043
ORD004385,M009,Z2,2026-02-22 10:58:00,food,6.35,2026-02-22 10:58:41.521842,2026-02-22 10:59:24.576346,2026-02-22 11:13:49.321863,2026-02-22 11:17:19.787909,2026-02-22 11:41:24.679447
ORD004386,M031,Z1,2026-01-20 19:40:00,food,5.06,2026-01-20 19:41:28.439190,2026-01-20 19:41:28.782885,2026-01-20 20:00:25.749873,2026-01-20 20:01:11.523153,2026-01-20 20:23:04.650104
ORD004387,M009,Z2,2026-03-03 21:45:00,food,3.91,2026-03-03 21:46:29.090145,2026-03-03 21:46:54.877966,2026-03-03 22:02:30.698947,2026-03-03 22:02:30.698947,2026-03-03 22:21:58.158261
ORD004388,M007,Z5,2026-01-30 21:28:00,food,2.28,2026-01-30 21:29:32.932817,2026-01-30 21:29:27.459328,2026-01-30 21:50:00.294103,2026-01-30 22:24:20.029659,2026-01-30 22:38:43.127603
ORD004389,M047,Z7,2026-03-12 21:03:00,pharmacy,0.83,2026-03-12 21:04:16.417359,2026-03-12 21:04:22.359625,2026-03-12 21:20:20.729590,2026-03-12 21:20:20.729590,2026-03-12 21:28:33.170904
ORD004390,M003,Z7,2026-01-09 19:30:00,pharmacy,2.16,2026-01-09 19:31:04.210151,2026-01-09 19:31:13.075682,2026-01-09 19:56:33.822682,2026-01-09 19:56:33.822682,2026-01-09 20:07:14.818629
ORD004391,M051,Z6,2026-03-18 13:14:00,food,4.66,2026-03-18 13:15:58.973725,2026-03-18 13:15:31.526443,2026-03-18 13:31:12.888438,2026-03-18 13:44:07.589802,2026-03-18 14:06:07.452922
ORD004392,M036,Z4,2026-03-27 23:44:00,food,7.47,2026-03-27 23:45:35.454575,2026-03-27 23:45:48.952867,2026-03-28 00:06:43.743197,2026-03-28 00:06:43.743197,2026-03-28 00:41:10.975595
ORD004393,M052,Z3,2026-03-20 19:09:00,food,7.37,2026-03-20 19:09:52.672055,2026-03-20 19:10:38.248999,2026-03-20 19:20:55.342639,2026-03-20 19:20:57.904579,2026-03-20 19:45:49.052590
ORD004394,M056,Z8,2026-02-25 12:03:00,food,2.88,2026-02-25 12:03:57.408346,2026-02-25 12:05:59.460475,2026-02-25 12:18:22.536584,2026-02-25 12:23:41.794979,2026-02-25 12:37:46.190533
ORD004395,M009,Z2,2026-03-12 10:22:00,food,1.29,2026-03-12 10:22:45.917578,2026-03-12 10:24:31.783789,2026-03-12 10:47:05.181424,2026-03-12 10:47:05.181424,2026-03-12 10:53:17.887542
ORD004396,M015,Z5,2026-01-22 19:37:00,food,4.11,2026-01-22 19:37:40.334337,2026-01-22 19:38:13.624480,2026-01-22 19:53:34.343461,2026-01-22 20:42:33.441095,2026-01-22 21:01:50.110820
ORD004397,M001,Z4,2026-03-24 15:25:00,food,7.94,2026-03-24 15:26:52.807712,2026-03-24 15:27:23.123779,2026-03-24 15:34:11.650878,2026-03-24 15:50:35.595629,2026-03-24 16:19:58.284834
ORD004398,M041,Z7,2026-02-07 21:57:00,pharmacy,5.22,2026-02-07 21:58:02.940257,2026-02-07 21:58:27.888371,2026-02-07 22:23:25.414437,2026-02-07 22:23:25.414437,2026-02-07 22:47:22.627220
ORD004399,M024,Z4,2026-03-24 11:18:00,food,4.27,2026-03-24 11:19:18.270631,2026-03-24 11:19:42.687702,2026-03-24 11:39:19.664790,2026-03-24 11:46:52.736064,2026-03-24 12:03:31.536358
ORD004400,M072,Z1,2026-03-25 19:45:00,food,3.32,2026-03-25 19:46:10.663694,2026-03-25 19:47:09.937136,2026-03-25 19:55:41.553203,2026-03-25 20:31:09.039098,2026-03-25 20:47:04.725551
ORD004401,M017,Z8,2026-01-30 21:19:00,pharmacy,3.83,2026-01-30 21:19:43.328581,2026-01-30 21:20:58.988375,2026-01-30 21:41:03.226727,2026-01-30 21:41:03.226727,2026-01-30 21:56:36.839378
ORD004402,M058,Z3,2026-02-26 22:03:00,food,7.66,2026-02-26 22:04:48.382015,2026-02-26 22:04:47.000644,2026-02-26 22:14:28.259326,2026-02-26 23:30:10.259982,2026-02-26 23:56:16.169238
ORD004403,M018,Z8,2026-01-07 21:45:00,food,1.8,2026-01-07 21:45:39.131787,2026-01-07 21:47:27.520607,2026-01-07 21:59:03.730212,2026-01-07 21:59:07.300818,2026-01-07 22:08:29.951814
ORD004404,M049,Z6,2026-02-06 20:18:00,food,5.96,2026-02-06 20:19:08.518031,2026-02-06 20:20:56.964955,2026-02-06 20:33:59.228677,2026-02-06 20:45:17.679296,2026-02-06 21:12:19.065677
ORD004405,M017,Z8,2026-03-07 13:18:00,pharmacy,7.2,2026-03-07 13:19:39.332480,2026-03-07 13:20:33.116953,2026-03-07 13:29:15.040328,2026-03-07 13:35:15.111356,2026-03-07 14:02:56.553941
ORD004406,M015,Z5,2026-01-10 20:28:00,food,3.77,2026-01-10 20:29:17.727448,2026-01-10 20:30:16.491936,2026-01-10 20:47:32.211699,2026-01-10 21:05:16.927712,2026-01-10 21:23:12.602198
ORD004407,M052,Z3,2026-02-15 19:35:00,food,4.32,2026-02-15 19:36:35.229287,2026-02-15 19:37:47.055141,2026-02-15 19:51:28.219676,2026-02-15 19:58:02.979035,2026-02-15 20:13:41.205505
ORD004408,M005,Z8,2026-02-01 19:18:00,food,1.61,2026-02-01 19:18:50.969939,2026-02-01 19:19:19.105980,2026-02-01 19:39:30.347809,2026-02-01 19:39:30.347809,2026-02-01 19:47:38.077683
ORD004409,M040,Z3,2026-03-01 11:53:00,supermarket,2.91,2026-03-01 11:54:33.860510,2026-03-01 11:54:46.013760,2026-03-01 12:01:20.846125,2026-03-01 12:07:16.514857,2026-03-01 12:16:18.758788
ORD004410,M059,Z5,2026-01-08 15:40:00,pharmacy,2.99,2026-01-08 15:41:08.396749,2026-01-08 15:42:34.840204,2026-01-08 15:57:59.286030,2026-01-08 15:57:59.286030,2026-01-08 16:10:07.551231
ORD004411,M048,Z6,2026-03-23 12:29:00,pharmacy,7.26,2026-03-23 12:29:53.864427,2026-03-23 12:30:16.980088,2026-03-23 12:47:34.937069,2026-03-23 12:47:34.937069,2026-03-23 13:19:43.281880
ORD004412,M054,Z7,2026-01-30 22:08:00,supermarket,6.29,2026-01-30 22:08:40.658932,2026-01-30 22:10:45.619386,2026-01-30 22:39:51.227288,2026-01-30 22:39:51.227288,2026-01-30 23:11:22.311557
ORD004413,M053,Z4,2026-01-19 22:52:00,supermarket,2.43,2026-01-19 22:53:35.068761,2026-01-19 22:54:36.084487,2026-01-19 23:08:11.865994,2026-01-19 23:17:13.956150,2026-01-19 23:30:57.701423
ORD004414,M053,Z4,2026-01-23 23:41:00,supermarket,6.56,2026-01-23 23:42:38.726987,2026-01-23 23:42:40.899767,2026-01-24 00:00:12.230869,2026-01-24 00:06:06.382479,2026-01-24 00:36:55.005965
ORD004415,M063,Z1,2026-01-15 13:38:00,supermarket,5.68,2026-01-15 13:39:36.850492,2026-01-15 13:39:36.863682,2026-01-15 13:55:14.631638,2026-01-15 13:55:14.631638,2026-01-15 14:20:33.048334
ORD004416,M005,Z8,2026-03-24 21:56:00,food,3.61,2026-03-24 21:56:30.316864,2026-03-24 21:57:37.159386,2026-03-24 22:18:59.638675,2026-03-24 22:18:59.638675,2026-03-24 22:34:57.568872
ORD004417,M032,Z4,2026-03-10 13:26:00,food,5.61,2026-03-10 13:26:43.679358,2026-03-10 13:28:07.840221,2026-03-10 13:37:25.300902,2026-03-10 13:52:50.690516,2026-03-10 14:19:39.523572
ORD004418,M002,Z5,2026-01-18 19:32:00,pharmacy,3.23,2026-01-18 19:33:33.650604,2026-01-18 19:33:42.418794,2026-01-18 19:43:42.276217,2026-01-18 19:49:21.063972,2026-01-18 20:07:16.834860
ORD004419,M052,Z3,2026-01-16 11:52:00,food,4.39,2026-01-16 11:52:44.468313,2026-01-16 11:53:02.159222,2026-01-16 11:59:27.910867,2026-01-16 12:12:09.115826,2026-01-16 12:25:42.211573
ORD004420,M037,Z1,2026-03-29 13:06:00,pharmacy,5.26,2026-03-29 13:07:45.599353,2026-03-29 13:07:10.690589,2026-03-29 13:20:22.582980,2026-03-29 13:24:02.669623,2026-03-29 13:47:37.035384
ORD004421,M034,Z6,2026-01-19 14:05:00,food,7.7,2026-01-19 14:06:53.387222,2026-01-19 14:07:19.322531,2026-01-19 14:16:55.863261,2026-01-19 15:15:48.820110,2026-01-19 15:49:01.606397
ORD004422,M024,Z4,2026-02-09 14:14:00,food,3.21,2026-02-09 14:15:14.929606,2026-02-09 14:15:24.810611,2026-02-09 14:26:54.067957,2026-02-09 14:47:16.125265,2026-02-09 15:02:35.766322
ORD004423,M020,Z6,2026-03-23 20:13:00,food,4.36,2026-03-23 20:14:52.753513,2026-03-23 20:14:25.248943,2026-03-23 20:28:12.259080,2026-03-23 20:36:38.630476,2026-03-23 20:57:34.172831
ORD004424,M040,Z3,2026-02-01 13:17:00,supermarket,1.79,2026-02-01 13:18:14.099560,2026-02-01 13:18:56.025464,2026-02-01 13:34:51.395056,2026-02-01 13:34:51.395056,2026-02-01 13:43:03.670361
ORD004425,M046,Z8,2026-01-19 13:17:00,food,3.8,2026-01-19 13:17:41.332743,2026-01-19 13:18:12.492706,2026-01-19 13:27:41.511461,2026-01-19 14:03:23.658102,2026-01-19 14:20:45.525345
ORD004426,M024,Z4,2026-01-11 12:12:00,food,5.7,2026-01-11 12:13:34.937544,2026-01-11 12:14:32.741260,2026-01-11 12:28:13.099359,2026-01-11 12:52:06.555313,2026-01-11 13:18:17.866663
ORD004427,M071,Z2,2026-03-25 15:33:00,supermarket,3.67,2026-03-25 15:34:46.420225,2026-03-25 15:35:36.986127,2026-03-25 15:50:35.345221,2026-03-25 16:00:25.271196,2026-03-25 16:14:29.820109
ORD004428,M000,Z7,2026-01-28 22:13:00,food,3.97,2026-01-28 22:14:14.028550,2026-01-28 22:15:40.628501,2026-01-28 22:33:40.316413,2026-01-28 22:33:40.316413,2026-01-28 22:52:25.788192
ORD004429,M019,Z3,2026-01-29 20:20:00,food,3.65,2026-01-29 20:21:16.449995,2026-01-29 20:21:24.352669,2026-01-29 20:28:46.795851,2026-01-29 20:44:19.347411,2026-01-29 20:58:39.062581
ORD004430,M003,Z7,2026-03-12 20:00:00,pharmacy,4.49,2026-03-12 20:00:30.902377,2026-03-12 20:01:38.233125,2026-03-12 20:14:45.913329,2026-03-12 20:14:45.913329,2026-03-12 20:33:43.451478
ORD004431,M008,Z7,2026-02-20 12:13:00,pharmacy,3.0,2026-02-20 12:13:53.911883,2026-02-20 12:15:09.861965,2026-02-20 12:39:51.017636,2026-02-20 12:39:51.017636,2026-02-20 12:54:56.034463
ORD004432,M028,Z8,2026-02-02 11:58:00,food,6.3,2026-02-02 11:58:55.452040,2026-02-02 12:00:42.091778,2026-02-02 12:08:50.160471,2026-02-02 12:21:42.840154,2026-02-02 12:43:01.851950
ORD004433,M060,Z3,2026-01-15 19:58:00,food,6.7,2026-01-15 19:59:21.983595,2026-01-15 20:00:43.425067,2026-01-15 20:08:23.418718,2026-01-15 20:33:06.297264,2026-01-15 20:56:51.673485
ORD004434,M040,Z3,2026-02-08 20:16:00,supermarket,3.67,2026-02-08 20:16:58.460582,2026-02-08 20:18:08.024366,2026-02-08 20:28:17.159943,2026-02-08 20:28:17.159943,2026-02-08 20:41:57.437724
ORD004435,M000,Z7,2026-02-06 15:16:00,food,0.71,2026-02-06 15:17:07.728170,2026-02-06 15:17:38.644555,2026-02-06 15:34:30.952952,2026-02-06 15:34:30.952952,2026-02-06 15:38:39.590987
ORD004436,M072,Z1,2026-02-21 10:46:00,food,4.51,2026-02-21 10:47:40.853647,2026-02-21 10:47:36.510703,2026-02-21 11:05:18.101980,2026-02-21 11:15:51.287578,2026-02-21 11:33:39.924633
ORD004437,M003,Z7,2026-02-14 12:12:00,pharmacy,6.16,2026-02-14 12:13:18.114600,2026-02-14 12:13:22.722261,2026-02-14 12:26:52.708782,2026-02-14 12:26:52.708782,2026-02-14 12:52:30.383403
ORD004438,M051,Z6,2026-02-01 14:03:00,food,1.02,2026-02-01 14:04:40.736552,2026-02-01 14:04:36.072252,2026-02-01 14:12:15.645515,2026-02-01 14:22:21.284368,2026-02-01 14:30:25.328311
ORD004439,M008,Z7,2026-01-27 21:50:00,pharmacy,2.89,2026-01-27 21:51:32.345675,2026-01-27 21:51:53.850714,2026-01-27 22:03:38.789097,2026-01-27 22:03:38.789097,2026-01-27 22:17:06.323073
ORD004440,M072,Z1,2026-03-21 12:16:00,food,2.24,2026-03-21 12:16:44.881063,2026-03-21 12:17:01.646610,2026-03-21 12:35:39.130142,2026-03-21 12:47:39.396611,2026-03-21 13:03:13.336204
ORD004441,M025,Z6,2026-03-14 19:32:00,food,2.99,2026-03-14 19:32:44.392796,2026-03-14 19:33:14.458224,2026-03-14 19:43:47.867386,2026-03-14 19:52:28.816973,2026-03-14 20:06:40.179395
ORD004442,M048,Z6,2026-03-20 14:03:00,pharmacy,5.89,2026-03-20 14:04:51.253423,2026-03-20 14:05:33.278489,2026-03-20 14:20:57.226176,2026-03-20 14:20:57.226176,2026-03-20 14:48:25.452957
ORD004443,M034,Z6,2026-02-17 23:58:00,food,4.67,2026-02-17 23:58:44.184785,2026-02-18 00:00:09.794336,2026-02-18 00:12:11.897803,2026-02-18 00:31:16.260668,2026-02-18 00:54:45.300726
ORD004444,M016,Z4,2026-02-20 21:11:00,supermarket,5.89,2026-02-20 21:12:58.278978,2026-02-20 21:13:14.101518,2026-02-20 21:38:44.836991,2026-02-20 21:51:43.619173,2026-02-20 22:18:42.490808
ORD004445,M023,Z8,2026-01-22 23:10:00,pharmacy,5.57,2026-01-22 23:11:28.353811,2026-01-22 23:11:54.212369,2026-01-22 23:23:24.283909,2026-01-22 23:25:27.193097,2026-01-22 23:47:27.690263
ORD004446,M048,Z6,2026-03-17 20:53:00,pharmacy,3.15,2026-03-17 20:54:12.528204,2026-03-17 20:55:18.509851,2026-03-17 21:11:19.314831,2026-03-17 21:11:19.314831,2026-03-17 21:26:36.055388
ORD004447,M049,Z6,2026-01-24 16:48:00,food,7.04,2026-01-24 16:49:46.640255,2026-01-24 16:49:32.148008,2026-01-24 17:06:42.744227,2026-01-24 17:10:06.484782,2026-01-24 17:36:01.625260
ORD004448,M048,Z6,2026-01-12 20:10:00,pharmacy,5.02,2026-01-12 20:11:12.362854,2026-01-12 20:12:29.361776,2026-01-12 20:28:11.125305,2026-01-12 20:28:11.125305,2026-01-12 20:53:42.002658
ORD004449,M021,Z5,2026-01-30 20:03:00,supermarket,1.69,2026-01-30 20:04:07.226503,2026-01-30 20:04:44.876971,2026-01-30 20:16:58.953245,2026-01-30 20:19:33.178873,2026-01-30 20:28:32.869366
ORD004450,M026,Z6,2026-02-05 20:50:00,supermarket,6.51,2026-02-05 20:51:36.513524,2026-02-05 20:51:22.505239,2026-02-05 21:02:40.001655,2026-02-05 21:13:00.173650,2026-02-05 21:43:11.479521
ORD004451,M059,Z5,2026-01-27 22:02:00,pharmacy,3.08,2026-01-27 22:02:54.868416,2026-01-27 22:03:37.483265,2026-01-27 22:20:40.241060,2026-01-27 22:20:40.241060,2026-01-27 22:36:37.297456
ORD004452,M025,Z6,2026-02-28 13:28:00,food,6.65,2026-02-28 13:29:11.030370,2026-02-28 13:29:34.850616,2026-02-28 13:50:41.123842,2026-02-28 14:24:21.692023,2026-02-28 14:54:35.230505
ORD004453,M016,Z4,2026-03-23 19:16:00,supermarket,6.71,2026-03-23 19:17:27.645762,2026-03-23 19:18:13.262259,2026-03-23 19:31:16.360511,2026-03-23 19:47:03.587937,2026-03-23 20:15:37.484651
ORD004454,M065,Z2,2026-03-17 18:59:00,food,7.47,2026-03-17 18:59:39.868736,2026-03-17 19:01:25.447025,2026-03-17 19:12:45.720063,2026-03-17 19:12:45.720063,2026-03-17 19:40:12.133691
ORD004455,M013,Z3,2026-03-19 14:36:00,supermarket,2.33,2026-03-19 14:36:30.446087,2026-03-19 14:38:51.301698,2026-03-19 14:52:37.527309,2026-03-19 14:52:37.527309,2026-03-19 15:03:46.577540
ORD004456,M055,Z4,2026-01-27 18:18:00,pharmacy,4.78,2026-01-27 18:19:35.366604,2026-01-27 18:19:15.929900,2026-01-27 18:33:56.550577,2026-01-27 18:33:56.550577,2026-01-27 18:52:28.653270
ORD004457,M019,Z3,2026-02-28 12:18:00,food,4.32,2026-02-28 12:19:47.249085,2026-02-28 12:19:33.372099,2026-02-28 12:29:49.963418,2026-02-28 12:53:44.803398,2026-02-28 13:08:45.180778
ORD004458,M032,Z4,2026-01-17 20:29:00,food,3.72,2026-01-17 20:30:51.416559,2026-01-17 20:31:38.256988,2026-01-17 20:41:57.772650,2026-01-17 20:54:51.462053,2026-01-17 21:12:11.737222
ORD004459,M001,Z4,2026-03-09 22:50:00,food,3.88,2026-03-09 22:50:51.149939,2026-03-09 22:51:24.840760,2026-03-09 23:07:28.955964,2026-03-09 23:28:41.543876,2026-03-09 23:51:17.732881
ORD004460,M044,Z4,2026-03-10 14:17:00,food,1.15,2026-03-10 14:17:52.552770,2026-03-10 14:18:33.100872,2026-03-10 14:32:07.461575,2026-03-10 14:50:13.047993,2026-03-10 14:57:58.563949
ORD004461,M053,Z4,2026-01-22 10:46:00,supermarket,7.06,2026-01-22 10:47:44.210575,2026-01-22 10:48:18.972915,2026-01-22 10:54:30.748003,2026-01-22 10:59:17.159412,2026-01-22 11:25:37.829456
ORD004462,M039,Z3,2026-02-12 12:46:00,pharmacy,7.48,2026-02-12 12:46:39.930255,2026-02-12 12:47:47.472042,2026-02-12 13:00:41.031283,2026-02-12 13:00:41.031283,2026-02-12 13:25:54.279544
ORD004463,M054,Z7,2026-03-23 22:52:00,supermarket,7.66,2026-03-23 22:53:18.893656,2026-03-23 22:53:24.434094,2026-03-23 23:05:24.734822,2026-03-23 23:14:32.155989,2026-03-23 23:46:54.225738
ORD004464,M009,Z2,2026-03-10 21:28:00,food,4.26,2026-03-10 21:29:47.117510,2026-03-10 21:30:11.310097,2026-03-10 21:39:24.759342,2026-03-10 21:47:07.325213,2026-03-10 22:06:44.681097
ORD004465,M036,Z4,2026-03-17 21:54:00,food,6.03,2026-03-17 21:54:53.246234,2026-03-17 21:55:07.305530,2026-03-17 22:16:16.845339,2026-03-17 22:16:16.845339,2026-03-17 22:44:48.772210
ORD004466,M040,Z3,2026-03-07 21:43:00,supermarket,5.84,2026-03-07 21:44:16.825790,2026-03-07 21:45:54.681937,2026-03-07 21:57:28.336015,2026-03-07 22:03:59.803931,2026-03-07 22:25:06.887352
ORD004467,M056,Z8,2026-01-25 22:12:00,food,1.34,2026-01-25 22:13:21.503718,2026-01-25 22:14:35.344657,2026-01-25 22:38:24.677551,2026-01-25 22:43:09.760390,2026-01-25 22:50:40.723426
ORD004468,M049,Z6,2026-02-09 12:51:00,food,6.87,2026-02-09 12:52:31.083039,2026-02-09 12:52:06.537309,2026-02-09 13:25:49.786838,2026-02-09 13:36:38.211782,2026-02-09 14:07:05.459171
ORD004469,M034,Z6,2026-03-17 12:12:00,food,1.63,2026-03-17 12:13:04.520387,2026-03-17 12:14:04.859443,2026-03-17 12:27:15.958071,2026-03-17 12:50:17.253240,2026-03-17 13:00:46.175931
ORD004470,M018,Z8,2026-02-01 23:03:00,food,0.88,2026-02-01 23:04:40.487020,2026-02-01 23:05:50.446528,2026-02-01 23:18:23.457636,2026-02-01 23:31:02.320248,2026-02-01 23:37:32.541017
ORD004471,M000,Z7,2026-03-16 23:37:00,food,2.02,2026-03-16 23:38:42.952255,2026-03-16 23:39:13.412626,2026-03-16 23:55:55.131762,2026-03-17 00:20:50.526758,2026-03-17 00:30:20.864054
ORD004472,M028,Z8,2026-01-01 19:42:00,food,1.96,2026-01-01 19:43:11.679624,2026-01-01 19:44:18.279803,2026-01-01 19:51:00.936973,2026-01-01 20:20:52.887146,2026-01-01 20:31:21.015646
ORD004473,M067,Z1,2026-02-09 23:11:00,food,5.22,2026-02-09 23:12:54.718308,2026-02-09 23:12:09.811439,2026-02-09 23:46:31.765931,2026-02-09 23:59:38.727868,2026-02-10 00:22:22.621924
ORD004474,M000,Z7,2026-01-01 23:40:00,food,3.07,2026-01-01 23:41:04.110074,2026-01-01 23:42:56.771718,2026-01-02 00:09:19.491303,2026-01-02 00:09:19.491303,2026-01-02 00:23:50.650431
